contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,address,balance,total_supply,block_height
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xba599d1526952c14779e6a9d31d912c6a02f5b9c,4994999985568950243940,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc3108c0d614217a701d86b7917a9910ecf4e2da7,4994999687797630264661,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xe01dd1ad7ccf754e388c427debfa5fbe0363c10e,4994905004932343333476,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xa712a8f6b469320e0e5cb5ce17917f7b58654c1d,4854572193928950243940,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x670c84690f1126562ff0efd745c476c3ea2ccd9a,4698027270324831528313,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x575d980430cde30675edd370803115a5ef0e9e37,4633787211482019484742,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x51ba9bad88974d0df28d85ebdcfcbc473d8674c8,4583537734825500359456,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xcb5c2f378860437fad512c3aec09efce1c470283,4506527586818381163696,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x8de0f057ebfa7b2a052054079bce5fc4f79630da,4447767829288139004744,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xdc17f391df2ad3101269aa218b9c84b9a4d21e19,4440566922158660539057,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x7227fc57374af8f4bd20dbbf17871e57e18ed125,4393493904326752426306,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xf2af4daa3311b8085e05a2bbda41146c08c95416,4269729135969900487880,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xe04cae7652c3be2375975ce94d92b5fd453e0926,3850872672489049943573,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x1d75b472ffbf53f893cb2827bc81fe966aaf3935,3403701492882929297730,10715809076395658797668187,228171271
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/42161/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xbb19c20ef6ca7050aa67c0a69bbaa59d6095a2e6,3379981466722950243940,10715809076395658797668187,228171271
