contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,address,balance,total_supply,block_height
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xb2a19e5328f819ff1b7e4d8513e05ced433a613e,7410202657443051182934,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x4390b1c7052f9f9ceb234c8e8f16e271956756f7,6868620000000000000000,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xbc2a9151090a74cc3cef175325d060e8c83260af,6827583272229286411014,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x207966492d0a4e70b6c7025106c79d079842af76,6289391043849004720334,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x3e542b1581c2a153b9eb06b8ce1f8d789218893c,6101842117404279591201,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc9f6cd6811f9f587d0281cfa2a1f31d28cf58589,6005089734221674208988,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x499771b769d706ebead88efbef2248692d68ac5d,5992408473573282357923,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x4e1cfa8c6e0d4a681cdb362027c61e650d2aaac0,5040772565866357904780,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x10d8f599ec37524ce6fab8db33b67c4e7080cc5c,4993987571202034815985,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x29a2e030b8b91a2d30bc13c3a4c2258c0a750542,4993987571202034815985,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x9997d7120862ceda99ab4a1c43698e0941f87b20,4993454827239136208049,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xb36e8b902edacd7db9eac0aaff84ab0a2fb21cc8,4993437300253092666465,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x432599533003fd2a45249fc25eb5fbb20d1f691e,4918414322067969009883,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x6bbbe2a5fce1e30205d3e5b831c27e337da3f205,4842090912567279164482,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x670c84690f1126562ff0efd745c476c3ea2ccd9a,4819103849721815131037,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x0a37b6a05fa15133ec2d0df46cd6b42d5d48add8,4603416200424915112268,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc176d411963320b5966ea988d042bfb986253865,4424921797590988337095,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x4b2eee5be203645fec0b23b109e1f492ac2145f3,4183039141743396689905,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc050289fa4d9d51765b5dd5aaffac7d0772c2306,4095206777437978798612,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc56871074d260362818ef170e9c3795902af90c0,3950643199764565445657,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x09bde2cfec4702550ad53d15b7928e9130595ff7,3906675197474401824102,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xdebf6631e61bdbdef4945c2d6c1c2cb52936bd2c,3903548277982174294421,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xe6ade88281cd978600d3b244f4b4c64a91abd198,3877539221859708421631,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x347ba2654915017e9804af796371b85efffa068a,3462197578233474558485,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x4f0c5fcd5f56c3a5bba4b924feb5552da8bc453a,3423991803978869711973,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x3de70b139f303ae913e8f685566f1f4b4052ffbb,3191064292375498671746,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xca501b04fe9ed8f6ce1b890866706d19fea5e840,3140269127726274084470,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xe37cb9e9983feba3340d9cd491812869a9a11721,3040854465050592031096,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x913a9995a97649b31f42066cd536cac0ba1d435a,3013346707616060001575,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x82dd2ad5c773d2ba96b47328183cbf20b948fdc5,2704303058329751278157,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x360e991923e25229e76455b41acf9d1d06886288,2546628569935662542598,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xf7b9495d4e7f1a044f4618b7fd263c8a94c42111,2442295698731762117590,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xdb7dea859557b2cef41df17ed52d861504875552,2057375386981765967679,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x9133f68392a8dc204fa8dd2e023642d769a24096,2023632875778643295365,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x92fc84db902cebd9be137a47938d98d4331f4230,1992735578316725466326,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x8019a2d3b31a16b8f770b4f3ad16da282fcc4e92,1983499295073908747377,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x2ddb64f529c9968042c54ba8fe1172925cc31dd6,1964566286051305192560,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xbd7173893534c3b7edd03ac1644c0bfb64f97ffd,1931285573123650884218,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x07e3100cfc9ccad0f73be7afa9cc34fba9ff4498,1917612114801892017485,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x9ee19889d7447a54319bb5c74a32585a3d228631,1911406766183840028477,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x77777d91c0b8ec9984a05302e4ef041dccf77fee,1894852487191031484466,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xfab8dd9d52d1af6823ce51a7570729e9a8d9856c,1799883851093249749645,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x2f379ee64f3b35eba9560c9273d11c5efa0c9b70,1736726078899040054989,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0x752ea773a0901b2e0479230605599661c91f35e4,1642537883994132711605,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xd541d56e07a8e92d791925dec5c2e44e9db07684,1621750994352228996316,8849335879395716014261555,40137064
18,BorpaToken,BORPA,0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc,,https://logos.covalenthq.com/tokens/56/0x0002bcdaf53f4889bf2f43a3252d7c03fe1b80bc.png,0xc91198a9c5c24895cad7603f0ac00f32cc507c11,1607427878001085765201,8849335879395716014261555,40137064
